stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id
11354,16438,"WILLIAMSTOWN RD AT HEIDI PL",,39.714958,-74.971503,0
11355,16439,"WILLIAMSTOWN RD 385' E OF SICKLERVILLE RD.",,39.718290,-74.968301,0
11356,16440,"WILLIAMSTOWN RD AT DREXEL GATE DR",,39.723220,-74.963132,0
11357,16399,"ERIAL NEW BROOKLYN RD. (CR706) AT ANDREWS RD",,39.720208,-74.956770,0
11358,16400,"ERIAL NEW BROOKLYN RD. (CR706) AT LEHIGH MANOR DR",,39.716309,-74.954092,0
11359,16401,"ERIAL NEW BROOKLYN RD. (CR706) AT EDEN HOLLOW LN",,39.711409,-74.950593,0
11360,16402,"ERIAL NEW BROOKLYN RD. (CR706) AT VANDERBILT CT",,39.708510,-74.948493,0
11361,16403,"ERIAL NEW BROOKLYN RD. (CR706) AT VICTORIA MANOR ",,39.706709,-74.947263,0
11362,16404,"ERIAL NEW BROOKLYN RD. (CR706) 125'S OF VILLA KNOL",,39.704199,-74.945423,0
11363,16405,"ERIAL NEW BROOKLYN RD. (CR706) 205' N OF SEVEN CAU",,39.701199,-74.943320,0
11364,16416,"SICKLERVILLE RD. (CR705) AT MONROE PL",,39.703268,-74.947193,0
11365,16417,"SICKLERVILLE RD. (CR705) AT VERNON CT",,39.704709,-74.949431,0
11366,16418,"SICKLERVILLE RD. (CR705) AT VILLANOVA CT",,39.706219,-74.951850,0
11367,16419,"SICKLERVILLE RD. (CR705) AT PRIMROSE DR",,39.708178,-74.955100,0
11368,16420,"SICKLERVILLE RD. (CR705) AT EISENHOWER LN",,39.709510,-74.957160,0
11369,16421,"SICKLERVILLE RD. (CR705) AT PATTON PL",,39.711129,-74.959812,0
11370,16422,"SICKLERVILLE RD AT THOUSAND OAKS DR",,39.714678,-74.965461,0
11372,15733,"DAVISTOWN RD AT RT. 168",,39.788909,-75.057543,0
11373,15734,"DAVISTOWN RD AT LEHIGH ST",,39.790619,-75.053581,0
11374,15735,"DAVISTOWN RD AT ARGYLE AVE",,39.793107,-75.046953,0
11375,15736,"DAVISTOWN RD AT ERIAL RD",,39.795760,-75.041513,0
11390,19606,"BETWEEN MACY'S & LENSCRAFTERS ENTRANCES",,39.832310,-75.097962,8195
11392,15009,"BRIDGE PLAZA",,39.947568,-75.117944,0
11407,16431,"SICKLERVILLE RD AT THOUSAND OAKS DR",,39.714388,-74.965283,0
11408,16432,"SICKLERVILLE RD. (CR705) AT PATTON PL",,39.710850,-74.959691,0
11409,16433,"SICKLERVILLE RD. (CR705) AT EISENHOWER LN",,39.709209,-74.956971,0
11410,16434,"SICKLERVILLE RD. (CR705) AT PRIMROSE DR",,39.707869,-74.954911,0
11411,16435,"SICKLERVILLE RD. (CR705) AT MARSEILLE PL",,39.706008,-74.951882,0
11412,16436,"SICKLERVILLE RD. (CR705) AT MANOR HALL PL",,39.704638,-74.949702,0
11413,16437,"SICKLERVILLE RD. (CR705) AT MONROE PL",,39.702780,-74.946723,0
11414,16392,"ERIAL NEW BROOKLYN RD. (CR706) AT SEVEN CAUSEWAYS",,39.701248,-74.943192,0
11415,16393,"ERIAL NEW BROOKLYN RD. (CR706) 150' S OF VILLA KNO",,39.704569,-74.945552,0
11416,16394,"ERIAL NEW BROOKLYN RD. (CR706) AT VICTORIA MANOR ",,39.706898,-74.947203,0
11417,16395,"ERIAL NEW BROOKLYN RD. (CR706) AT VANDERBILT CT",,39.708850,-74.948593,0
11418,16396,"ERIAL NEW BROOKLYN RD. (CR706) AT EDEN HOLLOW LN",,39.711828,-74.950711,0
11419,16397,"ERIAL NEW BROOKLYN RD. (CR706) AT LEHIGH MANOR DR",,39.716637,-74.954113,0
11421,16441,"WILLIAMSTOWN RD. AT ARBOR MEADOW DR",,39.723389,-74.963332,0
11422,16443,"WILLIAMSTOWN RD AT HEIDI PL",,39.714357,-74.972311,0
11425,19855,"RT-322 AT WASHINGTON AVE",,39.684639,-74.987973,0
11426,19853,"RT 322 AT MAIN ST",,39.675788,-74.980891,0
11428,19835,"MAIN ST AT WALNUT ST",,39.679359,-74.986602,0
11429,19836,"MAIN ST AT WASHINGTON AVE",,39.682828,-74.991000,0
11430,19837,"MAIN ST AT HALL ST",,39.683998,-74.992473,0
11431,19838,"MAIN ST AT E. GARWOOD ST",,39.685459,-74.994372,0
11432,19839,"MAIN STREET AT SICKLERVILLE ROAD",,39.686138,-74.995210,0
11434,19973,"RT-42 AT BERLIN-CROSS KEYS RD",,39.719517,-75.023133,8192
11435,20037,"TUCKAHOE RD AT UA THEATER NORTH ENTRANCE",,39.716418,-75.030491,8192
11440,19957,"RT-42 AT FRIES MILL RD",,39.747000,-75.045133,0
11444,19960,"RT-42 AT WHITMAN DR",,39.757739,-75.047013,8192
11446,19962,"RT-42 AT WASHINGTON TWP. GARAGE ENT",,39.764839,-75.048251,10546
11453,15762,"LAKELAND RD AT WOODBURY-TURNERSVILLE RD",,39.785668,-75.069981,8196
11454,15763,"LAKELAND RD AT ELMWOOD AVE",,39.788109,-75.060333,0
11455,15702,"RT-168 AT DAVISTOWN RD",,39.789279,-75.058421,0
11456,15703,"RT-168 AT HILLCREST RD",,39.791488,-75.060074,0
11457,15704,"RT-168 AT DREXEL AVE",,39.793269,-75.061383,0
11458,15705,"RT-168 AT CRESSMONT AVE",,39.795069,-75.062721,0
11459,15706,"RT-168 250' S OF MARSHALL AVE",,39.796768,-75.063991,8195
11460,15707,"RT-168 AT LAKE ST",,39.799618,-75.065642,0
11461,15708,"BLACK HORSE PIKE AT CHURCH ST",,39.802389,-75.066983,0
11462,15701,"RT-168 AT MAIN ST",,39.786309,-75.056203,0
11463,15710,"RT-168 AT CLEMENTON AVE",,39.808009,-75.068331,0
11464,15711,"RT-168 AT BLENHEIM-ERIAL RD(0')",,39.810829,-75.068202,8192
11465,15712,"RT-168 AT STORAGE BIN EXIT",,39.813309,-75.068101,0
11466,15713,"RT-168 AT OLD BLACK HORSE PK",,39.819088,-75.067862,0
11467,15714,"RT-168 AT GARDEN AVE",,39.821409,-75.067761,0
11469,15716,"RT-168 AT MAPLE AVE",,39.827268,-75.067500,0
11470,15717,"RT-168 AT LOWER LANDING RD",,39.832578,-75.067263,0
11471,15718,"RT-168 AT FIFTH AVE",,39.838399,-75.068673,0
11472,15719,"RT-168 AT TENTH AVE",,39.841320,-75.069794,0
11474,16243,"RT-168 AT HAVERFORD RD",,39.846340,-75.071690,0
11475,16244,"BLACK HORSE PIKE AT CLEMENTS BRIDGE RD",,39.848677,-75.072603,0
11476,16245,"RT-168 AT FIRST AVE",,39.849869,-75.073002,0
11477,16246,"RT-168 AT THIRD AVE",,39.851440,-75.073624,0
11479,16248,"RT-168 AT SIXTH AVE",,39.854278,-75.074630,0
11480,16249,"RT-168 AT EIGHTH AVE",,39.856049,-75.075270,0
11481,16250,"RT-168 AT TENTH AVE",,39.857819,-75.075903,0
11483,14922,"RT-168 165' S OF BENIGNO BLVD",,39.863288,-75.078002,0
11484,14923,"RT-168 AT LINDEN AVE",,39.865108,-75.078803,0
11485,14924,"RT-168 AT BROWNING RD",,39.867059,-75.079672,0
11486,14925,"RT-168 AT WILSON AVE",,39.868879,-75.080483,0
11487,14926,"RT-168 AT APPLE AVE",,39.870600,-75.081263,0
11488,15806,"RT-168 AT WEST HIGH ST",,39.874559,-75.083012,0
11489,15807,"RT-168 AT PROSPECT RIDGE BLVD",,39.875738,-75.083512,0
11490,15808,"RT-168 AT BRYN MAWR AVE",,39.877398,-75.084223,0
11491,15809,"RT-168 AT WAYNE ST",,39.878968,-75.084891,0
11492,15981,"BLACK HORSE PIKE AT NEW JERSEY AVE",,39.880429,-75.085520,0
11494,15982,"BLACK HORSE PIKE AT GEORGE ST",,39.882849,-75.086530,0
11495,15983,"BLACK HORSE PIKE AT VALLEY RD",,39.885778,-75.087820,0
11496,15984,"BLACK HORSE PIKE AT SECOND AVE",,39.888299,-75.088881,0
11497,14865,"BLACK HORSE PIKE 205' S OF NICHOLSON RD.",,39.893009,-75.090690,8192
11500,15835,"BLACK HORSE PIKE AT ELM ST",,39.905009,-75.096043,0
11501,15836,"MT EPHRAIM AVE AT COLLINGS AVE",,39.906519,-75.096683,0
11502,15187,"MT. EPHRAIM AVE 514' N OF GRANT AVE.",,39.908867,-75.097711,0
11504,15189,"MT. EPHRAIM AVE AT FAIRVIEW ST",,39.914140,-75.100002,0
11505,15190,"MT. EPHRAIM AVE AT FERRY AVE",,39.918469,-75.102080,0
11517,15135,"HADDON AVE AT NEWTON AVE",,39.939808,-75.113573,0
11519,15036,"GATE #4 INSIDE THE WRTC",,39.943348,-75.118573,8195
11522,15010,"BRIDGE PLAZA",,39.948557,-75.117800,8192
11525,15737,"DAVISTOWN RD AT ERIAL RD",,39.795670,-75.041873,0
11526,15738,"DAVISTOWN RD AT ARGYLE AVE",,39.793209,-75.047053,0
11527,15739,"DAVISTOWN RD AT LEHIGH ST",,39.790838,-75.053353,0
11561,15045,"BROADWAY AT SPRUCE ST",,39.935179,-75.119462,0
11562,15046,"BROADWAY AT WALNUT ST",,39.933809,-75.119483,0
11563,15047,"BROADWAY AT CHESTNUT ST",,39.932428,-75.119521,0
11564,15048,"BROADWAY AT KAIGHN AVE",,39.930979,-75.119552,0
11565,15049,"BROADWAY AT ATLANTIC AVE",,39.928797,-75.119592,0
11567,15051,"BROADWAY AT JACKSON ST",,39.924890,-75.119701,0
11568,15018,"BROADWAY AT CARL MILLER BLVD",,39.923380,-75.119610,0
11569,15053,"BROADWAY AT FERRY AVE",,39.922418,-75.119761,0
11572,15056,"BROADWAY AT CHELTON AVE",,39.918398,-75.119851,0
11574,15058,"BROADWAY AT FAIRVIEW ST",,39.914200,-75.119913,0
11596,20155,"BROADWAY AT OLIVE ST",,39.863678,-75.132560,0
11605,20210,"RT-45 AT CHESTNUT ST",,39.846310,-75.146760,0
11606,20209,"RT-45 AT WALNUT AVE",,39.845038,-75.147841,0
11607,20214,"RT-45 AT WEST BARBER AVE",,39.835269,-75.155442,0
11651,28099,"BROADWAY AT YORKE ST",,39.564188,-75.460462,8195
11656,28001,"RT-45 100'S OF ARC CENTER",,39.585948,-75.455902,0
11687,20199,"RT-45 AT COURTLAND ST",,39.833839,-75.156293,0
11688,20200,"RT-45 50' S OF BARBER AVE",,39.835198,-75.155281,336
11690,20204,"RT-45 75' N OF RED BANK AVE",,39.843687,-75.148771,0
11691,20205,"RT-45 AT WALNUT AVE",,39.844808,-75.147861,0
11692,20206,"RT-45 AT DARE ST",,39.846798,-75.146223,0
11693,20207,"RT-45 AT WATKINS AVE",,39.848560,-75.144630,0
11700,20143,"BROADWAY AT OLIVE ST",,39.863700,-75.132443,0
11705,20149,"OLD BROADWAY AT DELSEA DR",,39.871487,-75.126081,8192
11713,15663,"BROADWAY AT MONMOUTH ST",,39.895780,-75.120272,8192
11720,15012,"BROADWAY AT FAIRVIEW ST",,39.914088,-75.119841,0
11722,15014,"BROADWAY AT CHELTON AVE",,39.918179,-75.119740,0
11723,15015,"BROADWAY AT JEFFERSON AVE",,39.919439,-75.119701,0
11725,15017,"BROADWAY AT FERRY AVE",,39.921980,-75.119652,0
11727,15019,"BROADWAY AT JACKSON ST",,39.924728,-75.119593,0
11729,15021,"BROADWAY AT ATLANTIC AVE",,39.928548,-75.119491,0
11730,15022,"BROADWAY AT KAIGHN AVE",,39.930469,-75.119451,0
11731,15023,"BROADWAY AT CHESTNUT ST",,39.932239,-75.119413,0
11732,15024,"BROADWAY AT WALNUT ST",,39.934029,-75.119373,0
11733,15025,"BROADWAY AT SPRUCE ST",,39.934988,-75.119340,0
11735,15027,"BROADWAY AT ROYDEN ST",,39.937750,-75.119302,0
11737,15029,"BROADWAY AT BENSON ST",,39.940748,-75.119233,0
11738,15030,"BROADWAY AT STEVENS ST",,39.941457,-75.119211,0
11748,20026,"RT-168 AT SICKLERVILLE RD",,39.773649,-75.051443,0
11749,15776,"SICKLERVILLE RD AT HICKSTOWN RD",,39.770010,-75.046091,0
11750,15777,"SICKLERVILLE RD AT GARWOOD RD",,39.764699,-75.040711,0
11751,15778,"SICKLERVILLE RD AT STONEBRIDGE LN",,39.761079,-75.037752,0
11752,15779,"SICKLERVILLE RD AT NORTHERLY DICKENSON DR",,39.758550,-75.035640,0
11753,15780,"SICKLERVILLE RD AT KING RD",,39.752560,-75.026753,0
11754,15751,"JARVIS RD AT SICKLERVILLE RD",,39.751729,-75.023102,0
11755,15752,"JARVIS RD AT DUNLIN WAY",,39.752708,-75.022041,0
11756,15753,"JARVIS RD AT VANCE AVE",,39.756229,-75.018091,0
11757,15754,"JARVIS RD AT WILSHIRE AVE",,39.758207,-75.015831,0
11758,15755,"JARVIS RD AT PROSPECT AVE",,39.760230,-75.013560,0
11759,15756,"JARVIS RD AT PINE ST",,39.762808,-75.009411,0
11760,15798,"WILLIAMSTOWN RD AT JARVIS RD",,39.766809,-75.003903,0
11761,15799,"WILLIAMSTOWN RD AT FAIRMOUNT AVE",,39.769908,-75.005173,0
11762,15740,"ERIAL-CLEMENTON RD AT SAWOOD DR",,39.774539,-75.002741,0
11763,15741,"ERIAL-CLEMENTON RD AT SHULTZ AVE",,39.776178,-75.000811,0
11764,15742,"ERIAL-CLEMENTON RD AT BROMLEY DR",,39.778009,-74.998782,0
11765,16220,"ERIAL RD AT SPRING ST",,39.780669,-74.995883,0
11766,16221,"ERIAL RD AT CLOVERDALE AVE",,39.781919,-74.994423,0
11767,16222,"ERIAL RD AT BRANCH AVE",,39.784010,-74.992222,0
11768,16223,"ERIAL RD AT 6TH AVE",,39.787860,-74.990772,8192
11769,16224,"ERIAL RD AT 4TH AVE",,39.789709,-74.990232,0
11770,16225,"ERIAL RD AT 2ND AVE",,39.791937,-74.989550,0
11771,15611,"ERIAL RD AT WOODLAND AVE",,39.798859,-74.988892,0
11772,15612,"ERIAL RD AT BERLIN RD",,39.805039,-74.990402,0
11774,15617,"GIBBSBORO RD AT WHITE HORSE AVE",,39.809470,-74.987312,0
11775,15618,"GIBBSBORO RD AT SILVER LAKE AVE",,39.811018,-74.986101,0
11776,15619,"GIBBSBORO RD AT RT. 30",,39.812229,-74.985153,0
11778,15924,"CLEMENTON-GIBBSBORO RD AT EMERSON ST",,39.818397,-74.980323,0
11780,15916,"BERLIN RD AT CYPRESS AVE",,39.822099,-74.981073,0
11781,15917,"BERLIN RD AT CHESTNUT AVE",,39.823198,-74.983233,0
11782,15918,"BERLIN RD AT MYRTLE AVE",,39.824259,-74.985332,0
11783,15919,"BERLIN RD AT LINDEN AVE",,39.825319,-74.987371,0
11784,15920,"BERLIN RD. AT WALNUT AVE",,39.826667,-74.990070,0
11785,15921,"BERLIN RD AT HIGHLAND AVE",,39.827509,-74.991741,0
11786,15922,"BERLIN RD AT PINELAWN AVE",,39.828569,-74.993841,0
11787,16279,"RT-30 AT HARVARD AVE",,39.835398,-75.006933,0
11788,16280,"RT-30 AT VASSAR AVE",,39.836579,-75.008440,0
11789,16281,"RT-30 AT COLUMBIA AVE",,39.838338,-75.010602,0
11790,16282,"RT-30 AT SYCAMORE CT",,39.840018,-75.012803,0
11791,16283,"RT-30 AT EAST GRANT AVE",,39.841629,-75.014801,0
11792,16284,"RT-30 AT HARTNER AVE",,39.842608,-75.016102,0
11793,16285,"RT-30 AT SOMERDALE RD",,39.844170,-75.018042,0
11794,16286,"RT-30 AT CEDAR AVE",,39.845658,-75.019790,0
11795,16287,"RT-30 AT CRESTWOOD AVE",,39.847499,-75.021132,0
11796,16288,"RT-30 AT EVERGREEN AVE",,39.851089,-75.023833,0
11797,15946,"RT-30 AT WASHINGTON AVE",,39.853319,-75.025622,0
11798,15947,"RT-30 AT EVESHAM RD",,39.856608,-75.028180,0
11799,15948,"RT-30 AT ASHLAND AVE",,39.860080,-75.031921,0
11800,15949,"RT-30 AT WARWICK RD",,39.861359,-75.033323,0
11801,15896,"RT-30 AT CHARLESTON AVE",,39.864598,-75.036871,0
11802,15897,"RT-30 AT GLOUCESTER RD",,39.866889,-75.039331,0
11803,15898,"RT-30 AT MOULDY RD",,39.869838,-75.042511,0
11805,14921,"RT-30 AT BELL AVE",,39.872529,-75.045381,0
11806,15816,"RT-30 AT HADDON ST",,39.878719,-75.052132,0
11807,15817,"RT-30 AT GARDEN ST",,39.881898,-75.055564,0
11808,15818,"RT-30 AT STATION AVE",,39.883509,-75.057281,0
11809,14894,"RT-30 AT KING'S HIGHWAY EAST",,39.886838,-75.060853,0
11810,14895,"RT-30 AT VASSAR RD",,39.889028,-75.063190,0
11811,14896,"RT-30 AT PINE ST",,39.891609,-75.065971,0
11812,14897,"RT-30 AT GRAISBURY AVE",,39.893588,-75.068091,0
11813,14898,"WHITE HORSE PIKE AT MERCHANT ST",,39.895610,-75.070260,0
11814,14899,"US-30 AT NICHOLSON PL",,39.897298,-75.072043,0
11815,15837,"RT-30 AT EAST CEDAR AVE",,39.899189,-75.074123,0
11816,15838,"RT-30 AT EAST HOLLY AVE",,39.900238,-75.075240,0
11817,15839,"RT-30 AT EAST OAKLAND AVE",,39.901359,-75.076222,0
11818,15840,"RT-30 AT E. GREENWOOD AVE",,39.901959,-75.076723,0
11819,16015,"RT-30 AT EAST HADDON AVE",,39.904308,-75.078662,0
11820,16016,"RT-30 AT EAST BEECHWOOD AVE",,39.905787,-75.079873,0
11821,16017,"RT-30 AT WEST LAKEVIEW AVE",,39.907179,-75.081031,0
11822,15656,"RT. 30 AT N NEWTON LAKE DR",,39.908719,-75.082332,0
11823,15657,"RT 30 AT COLLINGS AVE",,39.911090,-75.083813,0
11824,15658,"RT-30 AT MAGILL AVE",,39.913570,-75.085331,0
11825,15659,"RT-30 AT HARRISON AVE",,39.915008,-75.086261,0
11826,15660,"RT-30 AT DWIGHT AVE",,39.916828,-75.087380,0
11829,15127,"HADDON AVE AT EUCLID AVE",,39.928628,-75.097833,0
11830,15128,"HADDON AVE AT GWEN FAISON AVE",,39.929408,-75.098921,0
11831,15129,"HADDON AVE AT BRADLEY AVE",,39.930718,-75.100733,0
11832,15130,"HADDON AVE AT KAIGHN AVE",,39.931919,-75.102441,0
11833,15131,"HADDON AVE AT PARK BLVD",,39.934100,-75.105754,0
11835,15133,"HADDON AVE AT SPRUCE ST",,39.936139,-75.108983,0
11836,15134,"HADDON AVE AT PINE ST",,39.937339,-75.110953,0
11840,16159,"RT-30 220' W OF ROSEMONT AVE.",,39.936610,-75.087742,0
11844,15769,"CAMDEN COUNTY COLLEGE",,39.786328,-75.037720,8192
11847,16215,"BRANCH AVE AT MOUNTAIN VIEW DR",,39.796788,-75.002760,0
11848,16216,"DECOU RD AT CROSS RD",,39.800939,-75.006362,0
11849,16217,"BRANCH AVE AT BLACKWOOD-CLEMENTON RD",,39.804940,-75.006461,0
11850,16210,"BLACKWOOD-CLEMENTON RD 190' E OF SIGNAL HILL RD.",,39.805239,-75.002092,0
11851,15604,"BLACKWOOD-CLEMENTON RD AT FORREST RD",,39.805398,-74.999252,0
11852,15605,"BLACKWOOD-CLEMENTON RD AT LAUREL RD",,39.805529,-74.996531,0
11853,15606,"BLACKWOOD-CLEMENTON RD AT WAUSEON AVE",,39.805699,-74.993282,0
11854,15607,"BLACKWOOD-CLEMENTON RD AT ERIAL RD",,39.805680,-74.991441,0
11855,16342,"WHITE HORSE RD AT SECOND ST",,39.838199,-74.999543,0
11856,16313,"BURNT MILL RD AT LINDEN AVE",,39.840029,-74.998903,0
11857,16314,"BURNT MILL RD AT MAPLE AVE",,39.841090,-75.000521,0
11858,16315,"BURNT MILL RD AT BRITTON PL",,39.845227,-75.004210,0
11859,16316,"BURNT MILL RD AT LAUREL RD",,39.848398,-75.005743,0
11860,16317,"BURNT MILL RD AT SOMERDALE RD",,39.850190,-75.006841,0
11864,16318,"BURNT MILL RD AT OSAGE AVE",,39.846869,-75.005102,0
11865,16319,"BURNT MILL RD AT BRITTON PL",,39.844827,-75.004213,0
11866,16320,"BURNT MILL RD AT MAPLE AVE",,39.841120,-75.000782,0
11867,16321,"BURNT MILL RD AT LINDEN AVE",,39.840048,-74.999163,0
11868,16353,"WHITE HORSE RD AT SECOND ST",,39.838089,-74.999914,0
11873,15368,"CHAPEL AVE AT THIRD AVE",,39.935610,-75.032052,0
11874,15369,"CHAPEL AVE AT HIGHLAND AVE",,39.937139,-75.034592,0
11877,15371,"CHAPEL AVE AT EVERGREEN AVE",,39.942238,-75.041050,0
11878,15372,"CHAPEL AVE AT HINCHMAN AVE",,39.944209,-75.043960,8192
11879,15373,"CHAPEL AVE AT MERCHANT ST",,39.945960,-75.046241,0
11880,16051,"CHAPEL AVE AT SPRUCE ST",,39.947070,-75.047673,0
11881,15965,"W MAPLE AVE 60' W OF CHAPEL AVE",,39.950098,-75.052312,0
11882,15966,"W MAPLE AVE AT MORRIS ST",,39.949889,-75.054120,0
11883,15967,"W MAPLE AVE AT SPRINGFIELD AVE",,39.949697,-75.055582,0
11884,15968,"W MAPLE AVE AT BROWNING RD",,39.949358,-75.058923,0
11886,15970,"MAPLE AVE AT POPLAR AVE",,39.948848,-75.063733,0
11888,15109,"FEDERAL ST AT N. 35TH ST",,39.947787,-75.073904,0
11889,15110,"FEDERAL ST AT N. 32ND ST",,39.947538,-75.076141,0
11890,15111,"ARRIVE FEDERAL ST AT N 31ST ST",,39.947289,-75.078931,0
11894,15115,"FEDERAL ST AT 27TH ST",,39.946439,-75.086593,0
11907,15364,"CHAPEL AVE 465'W OF COOPER LANDING RD",,39.928839,-75.015740,8192
11908,15365,"CHAPEL AVE AT GARDEN STATE DR",,39.929299,-75.017903,0
11909,15366,"CHAPEL AVE AT MURRAY AVE",,39.930280,-75.022450,0
11910,15367,"CHAPEL AVE AT MERCER ST",,39.933689,-75.028993,0
11915,14363,"EVANS RD AT DOMINION DR",,39.880459,-74.908863,0
11919,14386,"NORTH MAPLE AVE AT EAST MAIN ST",,39.891659,-74.922050,0
11922,15530,"RT-70 AT SPLIT ROCK RD",,39.896520,-74.948512,0
11923,15531,"RT-70 AT OLD ORCHARD RD",,39.898147,-74.953092,0
11924,15532,"RT-70 AT SOUTH BIRCHWOOD PARK DR",,39.899888,-74.957983,0
11925,15533,"RT-70 AT SPRINGDALE RD",,39.902968,-74.966512,0
11926,15534,"RT-70 AT GREENTREE RD",,39.904847,-74.971923,0
11927,15535,"NJ 70 AT COVERED BRIDGE RD",,39.910328,-74.990202,0
11928,15536,"RT-70 AT RANOLDO TER",,39.910928,-74.993703,0
11929,15537,"RT-70 AT KINGSTON DR",,39.911769,-74.998192,0
11930,15538,"RT-70 AT SAWMILL RD",,39.912369,-75.001583,0
11931,15540,"NJ 70 AT KINGS HIGHWAY",,39.914449,-75.012622,0
11932,15541,"RT-70 AT NEW HAMPSHIRE AVE",,39.915148,-75.016182,0
11933,15542,"RT-70 AT CONNECTICUT AVE",,39.915778,-75.019663,0
11934,15543,"RT-70 AT COOPER LANDING RD",,39.916329,-75.022911,0
11935,15544,"RT-70 AT WARREN AVE",,39.917469,-75.029041,0
11937,15546,"RT-70 AT SOUTH CORNELL AVE",,39.924490,-75.046341,8195
11938,15547,"RT-70 AT CUTHBERT BLVD",,39.927230,-75.053083,0
11939,16166,"RT-70 AT LEXINGTON BLVD",,39.931250,-75.062283,0
11940,16167,"RT-70 AT MANSION BLVD",,39.932190,-75.064222,0
11941,16168,"NJ 70 AT MCCLELLAN AVE",,39.933289,-75.066591,0
11942,16075,"MARLTON PIKE AT ROOSEVELT AVE",,39.936829,-75.074641,0
11943,16076,"MARLTON PIKE AT WOODLAND AVE",,39.938098,-75.077442,8192
11944,16077,"MARLTON PIKE AT CHANDLER AVE",,39.938739,-75.078780,0
11945,15172,"MARLTON AVE AT HIGHLAND AVE",,39.939098,-75.079611,0
11949,15176,"MARLTON AVE AT BENSON ST",,39.942288,-75.086531,0
11957,15137,"HADDON AVE AT FEDERAL ST",,39.944368,-75.116732,0
11962,15551,"SPRINGDALE RD AT GREENTREE RD",,39.905930,-74.966201,0
11990,14370,"EAST MAIN ST AT PLYMOUTH DR",,39.888937,-74.913432,0
11991,14369,"EAST MAIN ST AT LOCUST AVE",,39.889907,-74.915461,0
11992,14368,"EAST MAIN ST AT COOPER AVE",,39.890798,-74.919311,0
11997,14387,"NORTH MAPLE AVE AT CAMBRIDGE AVE",,39.896188,-74.922173,0
11998,14388,"NORTH MAPLE AVE AT KING AVE",,39.898970,-74.922231,0
12000,14390,"NORTH MAPLE AVE AT NORTH LOCUST AVE",,39.907229,-74.922413,0
12012,14360,"CROPWELL RD AT REVERE RD",,39.902099,-74.938910,0
12033,14362,"EVANS RD AT DOMINION DR",,39.880319,-74.909142,0
12037,15481,"PERINA BLVD AT ASTORIA BLVD",,39.903518,-74.980391,0
12038,15482,"PERINA BLVD AT MARLKRESS RD",,39.903118,-74.978072,0
12206,15219,"MORGAN ST AT S. 8TH ST",,39.912517,-75.112523,0
12219,15294,"YORKSHIP RD AT E. AMERICA RD",,39.906579,-75.105621,0
12220,15295,"YORKSHIP SQUARE AT W AMERICA RD",,39.905760,-75.106301,0
12223,15072,"COLLINGS RD AT NEW JERSEY RD",,39.903968,-75.104652,0
12224,15073,"COLLINGS RD AT CHESAPEAKE RD",,39.904360,-75.103510,0
12225,15074,"COLLINGS RD AT MERRIMAC RD",,39.905439,-75.100323,0
12226,15077,"COLLINGS RD AT CONGRESS RD",,39.906187,-75.098882,8192
12230,14879,"NICHOLSON RD AT ROAD B",,39.893579,-75.087370,0
12231,14880,"NICHOLSON RD AT BRITTIN AVE",,39.893229,-75.082733,0
12232,14881,"NICHOLSON RD AT PAYSON AVE",,39.893059,-75.080894,0
12233,14882,"NICHOLSON RD AT CENTRAL AVE",,39.893289,-75.078890,0
12234,14883,"NICHOLSON RD AT WYOMING AVE",,39.894040,-75.077132,0
12235,14884,"NICHOLSON RD AT BELOIT AVE",,39.894739,-75.075512,0
12236,14866,"CUTHBERT RD AT LECATO AVE",,39.898959,-75.071772,0
12237,14867,"CUTHBERT RD AT HAVILAND AVE",,39.899830,-75.069403,0
12238,14868,"CUTHBERT RD AT BARRETT AVE",,39.900559,-75.067483,0
12239,15863,"MACARTHUR BLVD AT BRIARWOOD AVE",,39.902359,-75.055553,0
12240,15864,"MACARTHUR BLVD AT GLENWOOD AVE",,39.902069,-75.053680,0
12241,15844,"CRYSTAL LAKE AVE AT PYLE AVE",,39.902759,-75.051732,0
12242,15845,"CRYSTAL LAKE AVE AT WEST PARK BLVD",,39.905609,-75.050152,0
12243,15846,"CRYSTAL LAKE AVE AT ATLANTIC AVE",,39.907840,-75.046920,0
12244,15852,"HADDON AVE AT CRYSTAL LAKE AVE",,39.908599,-75.046561,0
12246,15853,"HADDON AVE AT REEVE AVE",,39.910509,-75.049580,0
12250,15849,"CUTHBERT BLVD AT ADDISON AVE",,39.918379,-75.056061,0
12251,15850,"CUTHBERT BLVD AT FERN AVE",,39.921048,-75.056063,0
12253,15485,"RT-38 400' W OF OLIVE ST.",,39.935928,-75.049471,0
12254,15486,"RT-38 AT LONGWOOD AVE",,39.936229,-75.045162,0
12255,15487,"RT-38 AT CHAPEL AVE",,39.937188,-75.035743,0
12264,15498,"RT-38 AT LONGWOOD AVE",,39.936539,-75.044001,0
12265,15499,"RT-38 AT OLIVE ST",,39.936278,-75.047521,0
12267,15847,"CUTHBERT BLVD AT FERN AVE",,39.920848,-75.056381,0
12268,15848,"CUTHBERT BLVD AT EMERALD AVE",,39.917439,-75.055533,0
12269,15856,"HADDON AVE AT CUTHBERT BLVD",,39.912739,-75.056573,0
12272,15857,"HADDON AVE AT CHESTNUT AVE",,39.910550,-75.049963,0
12273,15841,"CRYSTAL LAKE AVE AT ATLANTIC AVE",,39.907708,-75.047341,0
